x0,x1,x2,y,x3,x4,x5,x6,x7
A0,A0,A1,90,6,,1,0,
A2,A23,A1,75,7,,1,0,
A1,A98,A0,175,1,,3,0,
A0,A0,A0,250,4,0.38,1,0,402.0
A2,A23,A1,120,7,0.41,47,338,421.57142857142856
A2,A11,A0,150,2,2.41,1,0,426.0
A0,A38,A0,140,2,0.02,1,0,230.0
A2,A36,A0,105,1,4.62,3,11,428.85714285714283
A2,A45,A0,206,30,1.0,33,311,428.14285714285717
A2,A44,A0,135,30,,121,174,
A1,A54,A1,45,1,,1,0,
A2,A74,A0,190,7,,1,0,
A2,A19,A0,180,1,1.05,1,0,319.14285714285717
A0,A6,A1,60,3,0.48,5,0,424.85714285714283
A2,A32,A0,149,2,0.02,1,0,248.57142857142858
A1,A52,A1,80,2,3.26,1,51,431.57142857142856
A2,A10,A0,200,4,0.07,1,0,260.14285714285717
A4,A65,A0,105,2,3.55,1,318,430.85714285714283
A0,A62,A0,275,4,,1,0,
A2,A45,A0,154,4,0.31,1,0,331.7142857142857
A2,A3,A1,39,2,0.07,2,0,277.42857142857144
A2,A45,A0,150,1,0.05,1,0,259.57142857142856
A0,A39,A1,57,30,,43,311,
A2,A8,A0,125,1,0.06,1,0,280.0
A2,A13,A0,3000,30,0.24,11,365,297.7142857142857
A0,A39,A1,75,2,4.12,4,361,431.0
A0,A0,A0,125,5,0.21,1,0,405.57142857142856
A2,A8,A1,250,1,0.24,1,180,400.57142857142856
A0,A78,unknown,150,1,7.89,1,354,431.85714285714283
A2,A50,A0,150,7,0.12,1,0,395.57142857142856
A2,A50,A0,200,2,,1,0,
A2,A10,A0,395,1,,2,328,
A2,A44,A1,249,1,,9,298,
A0,A26,A0,40,2,0.7,1,223,428.85714285714283
A0,A22,A0,300,2,0.16,1,0,404.85714285714283
A0,A95,A1,130,2,2.73,2,103,430.57142857142856
A0,A81,A0,295,2,1.8,1,292,428.0
A2,A48,A1,400,2,,1,365,
A0,A49,A0,75,6,1.84,1,0,430.57142857142856
A2,A8,A0,150,90,1.03,1,0,422.14285714285717
A2,A10,A0,137,1,0.96,17,218,414.85714285714283
A2,A45,A0,139,2,2.76,1,248,430.42857142857144
A2,A45,A0,91,1,,1,0,
A2,A13,A0,200,7,0.53,1,1,429.85714285714283
A2,A19,A0,225,4,2.06,1,40,431.14285714285717
A0,A4,A1,74,1,0.15,1,0,366.7142857142857
,A23,A0,300,5,0.1,1,11,391.14285714285717
A2,A74,A0,700,5,0.02,1,0,236.28571428571428
A1,A86,A0,120,3,1.73,1,300,427.14285714285717
A0,A21,A0,125,3,2.15,2,91,429.7142857142857
A2,A3,A1,70,30,1.36,4,292,426.14285714285717
A0,A29,A1,65,7,0.78,1,0,284.42857142857144
A2,A23,A0,165,5,,1,67,
A2,A45,A0,153,30,0.05,33,365,344.0
A1,A77,A2,19,1,2.78,3,236,429.7142857142857
A2,A3,A1,59,1,0.02,1,0,249.28571428571428
A2,A8,A0,115,1,,1,0,
A0,A0,A0,234,4,0.23,1,0,386.85714285714283
A0,A0,A0,99,5,0.07,1,0,369.0
A1,A9,A1,35,1,0.06,1,0,281.14285714285717
A2,A74,A0,150,2,0.11,1,0,301.0
A2,A84,A1,120,4,1.8,2,353,429.85714285714283
,A77,A1,45,2,5.05,1,32,430.7142857142857
A2,A45,A0,300,1,,1,0,
A2,A48,A0,142,30,0.42,91,281,418.0
A0,A0,A1,69,28,0.61,6,229,422.14285714285717
A2,A13,A0,300,2,0.22,1,188,412.2857142857143
A2,A23,A0,119,4,3.59,1,17,428.7142857142857
A2,A19,A0,199,30,,87,344,
A2,A74,A0,116,120,,1,0,
A0,A5,A0,100,3,2.0,1,160,405.14285714285717
A0,A51,A1,45,5,0.08,1,0,378.7142857142857
A2,A35,A0,400,7,,1,0,
A0,A0,A1,150,1,,1,89,
A1,A171,A1,50,3,,1,363,
A1,A20,A1,60,2,0.08,1,40,320.42857142857144
A0,A21,A1,80,1,0.24,1,0,360.85714285714283
A2,A13,A1,69,2,0.91,4,0,418.85714285714283
A0,A51,A0,110,4,1.6,1,46,430.85714285714283
A2,A23,A1,79,5,0.05,2,0,339.0
A0,A39,A0,95,2,1.97,2,338,431.0
A0,A0,A1,60,14,0.05,1,341,339.7142857142857
A0,A51,A1,50,10,0.44,5,153,393.2857142857143
A2,A3,A1,59,4,1.59,1,0,420.14285714285717
A0,A5,A0,135,4,0.29,1,0,372.85714285714283
A0,A40,A0,95,1,0.03,1,0,282.14285714285717
A0,A29,A0,135,3,0.32,1,10,431.85714285714283
A0,A0,A1,130,3,0.15,1,278,372.57142857142856
A0,A26,A0,100,2,0.03,1,0,284.0
A2,A44,A1,324,1,1.85,7,363,425.7142857142857
A2,A3,A0,150,3,2.43,1,226,431.0
A0,A6,A0,80,3,0.15,1,0,350.14285714285717
A0,A5,A1,50,5,1.0,1,32,429.2857142857143
A0,A110,A0,160,2,,1,349,
A0,A0,A0,350,2,0.76,1,353,423.57142857142856
A1,A77,A0,150,3,0.2,1,261,301.7142857142857
A0,A110,A1,37,5,1.43,5,322,426.14285714285717
A1,A1,A1,200,2,,1,90,
A0,A0,A0,169,4,0.95,1,60,430.14285714285717
A2,A8,A0,221,2,2.24,1,270,428.85714285714283
A2,A50,A0,450,2,1.13,9,361,429.85714285714283
A1,A98,A1,38,7,,1,0,
,A74,A0,125,4,0.08,1,0,381.42857142857144
A2,A10,A1,110,2,1.06,1,0,431.85714285714283
A2,A45,A0,125,3,1.08,1,4,430.57142857142856
A2,A23,A1,150,1,,1,0,
A3,A103,A0,119,3,1.68,1,351,428.2857142857143
A0,A6,A1,55,3,,1,0,
A2,A74,A1,77,1,0.36,2,0,412.0
A2,A45,A0,225,30,,33,315,
A2,A48,A0,139,1,0.02,1,0,241.0
A0,A26,A0,99,3,0.43,1,167,425.2857142857143
A1,A52,A1,40,2,0.03,1,0,308.0
A0,A5,A0,79,2,2.66,1,250,429.57142857142856
A2,A3,A1,70,3,0.42,1,0,405.2857142857143
A0,A40,A0,195,4,0.4,1,0,399.7142857142857
A2,A13,A0,225,2,,1,0,
A2,A23,A1,99,7,1.69,47,318,427.57142857142856
A0,A5,A0,150,3,1.2,1,14,426.0
A2,A45,A0,145,6,2.38,1,76,429.57142857142856
A2,A8,A1,125,2,3.3,1,216,428.14285714285717
A1,A20,A1,65,2,2.8,6,355,431.0
A2,A3,A1,100,2,,2,0,
A0,A39,A1,47,4,0.93,2,320,424.0
,A5,A0,150,1,3.57,1,206,430.0
A0,A0,A1,65,4,0.19,1,0,388.7142857142857
A2,A41,A0,180,2,,1,0,
A0,A4,A0,125,1,0.36,1,65,396.85714285714283
A0,A0,A0,120,1,,3,365,
A0,A0,A1,49,3,0.08,2,0,270.0
A0,A5,A0,100,1,0.84,4,165,429.2857142857143
A1,A9,A1,42,30,0.79,23,37,426.7142857142857
A1,A28,A0,143,30,0.22,15,7,427.85714285714283
A2,A84,A1,130,2,0.06,1,0,326.85714285714283
A2,A74,A0,139,90,0.31,19,219,402.7142857142857
A0,A6,A0,94,2,0.57,2,0,367.85714285714283
A2,A8,A1,90,3,,1,0,
A2,A7,A1,59,2,0.38,1,0,330.57142857142856
A1,A9,A1,89,1,2.57,1,5,428.85714285714283
A2,A19,A0,200,2,2.45,1,38,431.14285714285717
A0,A21,A1,67,4,,1,0,
A0,A0,A0,120,4,1.46,1,15,430.85714285714283
A0,A5,A0,170,3,2.7,2,280,430.85714285714283
A2,A2,A0,110,1,2.85,1,267,430.57142857142856
A2,A74,A1,150,5,0.22,1,0,405.14285714285717
A2,A13,A0,150,1,,1,0,
A1,A77,A1,180,1,,3,0,
A2,A7,A0,118,1,0.16,1,0,286.7142857142857
A0,A5,A1,65,3,0.06,2,365,423.14285714285717
A2,A8,A1,70,3,0.11,1,0,323.57142857142856
A0,A162,A0,80,2,1.03,1,16,426.14285714285717
A3,A179,A1,38,2,1.27,2,327,426.14285714285717
A2,A8,A1,60,8,0.29,2,0,417.42857142857144
A0,A29,A1,36,10,0.07,2,44,422.14285714285717
A0,A0,A0,211,1,0.53,3,0,366.14285714285717
A2,A44,A0,200,30,0.29,1,284,423.42857142857144
A2,A85,A1,50,2,1.54,2,243,429.14285714285717
A2,A8,A1,67,10,0.49,1,7,379.2857142857143
A0,A0,A1,79,5,,1,0,
A2,A74,A0,450,2,3.73,1,221,429.42857142857144
A2,A45,A0,250,8,,1,39,
A0,A6,A1,65,6,,1,0,
A4,A65,A1,72,2,0.66,2,237,388.0
A0,A5,A0,120,2,1.82,1,22,428.42857142857144
A2,A13,A0,60,15,,1,0,
A2,A19,A0,185,15,1.23,2,331,426.2857142857143
A2,A13,A0,235,1,,1,0,
A0,A5,A0,75,2,1.33,1,24,426.85714285714283
A0,A0,A1,70,10,0.21,1,0,399.0
A0,A118,A1,35,2,,1,0,
A2,A45,A0,160,29,,327,311,
A2,A17,A0,300,3,0.81,1,12,430.42857142857144
A0,A5,A1,49,2,0.05,1,0,337.0
A1,A106,A0,149,2,,1,327,
A2,A45,A0,135,2,0.06,1,0,272.2857142857143
A0,A81,A0,619,5,0.23,1,54,420.85714285714283
A3,A154,A0,81,4,0.62,1,0,426.14285714285717
A2,A74,A0,350,3,,1,0,
A1,A59,A1,52,1,3.38,4,353,431.42857142857144
A2,A50,A1,199,3,2.69,2,276,429.85714285714283
A0,A114,A1,52,1,0.81,1,0,426.0
A2,A8,A0,90,2,0.09,1,0,217.0
A0,A39,A1,60,1,1.58,2,179,427.85714285714283
A1,A9,A1,45,30,1.0,23,309,427.85714285714283
A1,A122,A1,45,2,1.5,1,47,427.57142857142856
A0,A5,A0,100,1,0.13,1,0,336.57142857142856
A2,A50,A1,45,6,0.17,1,0,413.85714285714283
A0,A6,A1,80,1,,1,0,
A1,A52,A0,125,1,0.22,1,0,235.0
A0,A40,A0,125,1,3.05,2,122,430.14285714285717
A0,A26,A0,100,30,0.94,1,43,428.2857142857143
A2,A152,A0,275,1,,1,0,
A3,A154,A1,42,5,1.08,4,321,431.0
A0,A38,A1,62,2,0.13,1,0,334.42857142857144
A2,A13,A0,150,7,0.18,1,68,288.7142857142857
A2,A23,A0,350,30,,121,364,
A2,A10,A0,177,29,,327,336,
A3,A205,A0,79,186,0.18,1,365,278.7142857142857
A0,A67,A0,149,5,3.03,3,235,430.42857142857144
A0,A5,A1,68,1,6.32,2,36,431.14285714285717
A1,A60,A1,30,2,1.1,4,6,422.14285714285717
A0,A0,A0,108,3,0.1,1,0,330.57142857142856
A2,A48,A1,73,1,0.09,1,0,249.14285714285714
A2,A23,A1,99,1,2.96,3,342,430.85714285714283
A2,A50,A0,595,5,0.77,1,169,430.42857142857144
A1,A52,A1,50,1,0.16,1,0,298.7142857142857
,A34,A1,39,30,0.16,18,318,424.14285714285717
A2,A10,A0,199,3,,1,0,
A0,A5,A0,100,5,0.25,1,94,427.14285714285717
A0,A49,A1,52,3,1.37,13,90,426.0
A1,A52,A0,80,2,0.03,1,0,304.0
A2,A2,A1,96,1,2.97,1,83,428.2857142857143
A2,A8,A1,100,7,0.03,1,0,265.85714285714283
A0,A12,A0,349,2,3.85,1,260,429.7142857142857
A0,A12,A0,72,7,0.21,1,0,293.57142857142856
A2,A45,A0,350,1,,1,0,
A2,A23,A1,105,3,0.4,2,0,301.0
A2,A13,A1,85,3,1.0,1,67,430.7142857142857
A0,A5,A1,65,1,3.5,3,0,429.7142857142857
A1,A105,A0,95,1,9.66,2,253,431.85714285714283
A2,A8,A0,132,4,0.33,1,26,351.57142857142856
A0,A0,A0,150,7,,1,0,
A2,A32,A0,134,30,0.11,6,313,396.85714285714283
A2,A152,A0,495,1,1.91,1,343,427.85714285714283
A2,A35,A0,275,2,0.15,1,0,300.85714285714283
A2,A3,A0,90,5,0.25,1,3,427.7142857142857
A2,A2,A2,42,1,0.3,1,363,396.42857142857144
A2,A74,A0,180,4,0.31,1,0,419.7142857142857
A0,A12,A0,70,2,0.27,1,18,416.85714285714283
A1,A52,A1,29,5,0.59,1,156,376.57142857142856
A2,A45,A0,300,1,1.88,1,168,425.42857142857144
A0,A51,A0,140,1,2.41,1,307,431.0
A2,A2,A1,45,2,0.31,1,0,326.42857142857144
A2,A10,A0,140,1,0.02,1,0,230.28571428571428
A0,A6,A0,95,5,,1,0,
A2,A13,A0,600,3,,2,0,
A2,A10,A0,737,3,0.44,49,153,428.0
A1,A66,A1,100,1,,1,341,
A0,A101,A1,58,4,0.42,1,58,431.0
A2,A14,A0,650,7,,1,12,
A0,A4,A1,250,3,0.21,1,0,376.2857142857143
A1,A77,A1,59,1,0.68,1,24,425.85714285714283
A0,A4,A0,130,3,0.11,1,0,371.14285714285717
A2,A45,A1,175,1,1.09,1,365,424.2857142857143
A2,A10,A0,999,2,1.49,1,58,429.2857142857143
A2,A50,A0,250,28,0.48,1,151,391.57142857142856
A0,A0,A0,125,31,1.29,2,190,423.42857142857144
A0,A5,A0,99,2,3.98,1,182,431.57142857142856
A2,A13,A1,94,2,2.69,1,54,431.42857142857144
A0,A5,A2,725,1,,1,0,
A2,A3,A1,90,3,2.47,2,38,377.0
A0,A49,A1,29,1,7.25,2,54,431.57142857142856
A2,A33,A0,180,30,0.04,96,281,331.0
A0,A5,A0,115,28,0.32,4,212,430.57142857142856
A0,A0,A1,80,1,1.0,1,86,429.85714285714283
A3,A189,A1,43,4,0.3,1,88,301.14285714285717
A0,A12,A0,200,2,,1,0,
A2,A2,A1,85,2,2.63,2,339,431.14285714285717
A0,A0,A0,219,3,1.36,3,71,427.85714285714283
A2,A32,A1,130,4,1.07,1,193,427.42857142857144
A2,A13,A0,85,5,,1,0,
A0,A21,A1,95,3,0.11,1,23,353.2857142857143
A0,A108,A0,139,2,3.02,1,217,430.85714285714283
A2,A3,A0,92,2,,1,0,
A2,A36,A1,99,4,0.97,1,97,420.85714285714283
A4,A65,A0,99,1,4.25,2,172,431.85714285714283
A0,A42,A0,191,1,5.94,4,28,429.85714285714283
,A6,A1,65,1,1.7,3,179,430.7142857142857
A0,A42,A0,95,14,0.08,1,0,277.14285714285717
A2,A50,A1,90,3,0.05,1,0,257.7142857142857
A1,A28,A1,60,1,3.07,8,67,428.85714285714283
A0,A207,A1,55,1,3.45,1,45,431.85714285714283
A0,A0,A1,60,1,,1,0,
A0,A12,A1,39,1,1.51,10,33,429.57142857142856
,A12,A0,150,2,0.04,1,0,325.42857142857144
A1,A27,A1,80,1,7.56,3,48,431.14285714285717
A0,A186,A1,50,4,2.19,2,316,430.2857142857143
A1,A105,A1,44,2,1.03,3,357,429.2857142857143
A2,A10,A0,170,7,0.2,1,64,391.85714285714283
A2,A35,A0,220,5,0.33,1,0,366.57142857142856
A0,A5,A0,170,1,0.04,1,0,328.85714285714283
A1,A52,A0,110,2,1.54,1,309,424.7142857142857
A2,A74,A0,500,7,1.25,1,214,425.42857142857144
A2,A10,A0,199,2,2.65,1,263,428.7142857142857
A1,A28,A0,120,3,2.09,1,152,428.42857142857144
A0,A21,A1,55,2,1.52,1,0,339.14285714285717
A1,A53,A2,100,1,,1,0,
A2,A23,A1,140,2,0.33,4,39,419.14285714285717
,A0,A0,95,3,0.93,3,363,426.42857142857144
A2,A23,A0,220,1,,2,277,
A0,A31,A0,90,5,0.87,1,2,423.2857142857143
A0,A6,A1,95,1,0.59,1,89,424.85714285714283
A2,A8,A0,165,1,5.51,1,38,431.0
A2,A13,A1,80,1,,1,0,
A0,A21,A0,189,2,3.51,1,60,430.14285714285717
A2,A10,A0,250,30,0.78,1,0,249.14285714285714
A2,A3,A1,40,2,1.9,1,39,429.85714285714283
A2,A23,A0,200,5,,1,0,
A0,A38,A1,125,3,2.79,1,0,429.57142857142856
A2,A10,A0,450,3,0.23,1,0,262.85714285714283
A0,A29,A0,95,3,1.72,1,251,431.0
A2,A2,A1,90,1,4.32,1,281,429.85714285714283
A2,A19,A0,160,2,2.0,1,8,429.85714285714283
A0,A5,A1,55,1,2.56,1,0,428.0
A0,A12,A0,180,3,0.14,1,90,402.42857142857144
A1,A20,A0,99,1,,1,0,
A2,A19,A0,229,2,1.25,327,335,425.14285714285717
A2,A23,A1,100,3,,1,0,
A0,A5,A1,70,2,5.46,1,11,430.42857142857144
A2,A33,A0,130,30,0.04,52,335,239.57142857142858
A2,A85,A1,60,2,3.37,1,332,430.0
A2,A50,A0,149,1,,1,0,
A2,A45,A0,150,3,,1,0,
A2,A33,A0,275,5,0.5,1,20,429.7142857142857
A2,A84,A1,100,2,0.08,1,0,376.85714285714283
A1,A73,A1,56,13,0.15,1,12,404.0
A1,A73,A1,55,3,0.13,1,0,242.57142857142858
A1,A9,A1,75,2,,1,0,
,A6,A0,99,2,6.07,2,300,431.0
A0,A56,A1,250,3,,3,364,
A2,A32,A0,160,2,4.34,1,90,431.2857142857143
A0,A101,A0,225,7,0.11,1,168,393.2857142857143
A0,A5,A0,1749,1,,1,303,
A0,A5,A1,40,1,0.56,1,365,423.14285714285717
A2,A23,A0,87,30,0.06,52,365,374.2857142857143
A0,A6,A1,40,5,0.02,1,0,233.57142857142858
A2,A45,A0,160,1,,1,0,
A0,A21,A1,79,1,,1,0,
A2,A10,A1,150,7,0.74,3,365,426.57142857142856
A2,A7,A0,195,30,2.43,5,117,429.57142857142856
A1,A52,A1,50,10,0.03,1,0,278.85714285714283
A0,A26,A0,80,3,0.32,3,0,428.0
A0,A0,A1,30,3,1.85,1,36,427.7142857142857
A0,A67,A0,400,2,0.24,2,216,404.85714285714283
A0,A26,A1,45,30,0.45,1,21,422.14285714285717
A0,A21,A1,150,4,,1,267,
A0,A62,A0,150,1,0.12,1,0,279.14285714285717
A0,A0,A1,75,2,3.04,2,0,430.85714285714283
A2,A35,A0,159,1,5.3,1,50,429.7142857142857
A0,A29,A1,40,2,,1,0,
A0,A6,A1,44,3,1.11,1,365,431.0
A0,A22,A0,165,4,0.19,1,0,403.42857142857144
A2,A3,A0,150,1,0.05,1,0,248.71428571428572
A0,A78,A1,55,1,1.15,1,0,423.85714285714283
A0,A0,A0,199,2,0.74,1,174,425.85714285714283
A2,A152,A1,129,1,2.8,3,364,427.2857142857143
A2,A80,A1,97,1,0.63,1,0,421.57142857142856
A0,A12,A1,40,4,0.03,1,0,260.85714285714283
A0,A12,A1,48,2,2.74,5,268,430.7142857142857
A0,A5,A0,195,7,,1,20,
A0,A5,A0,200,2,,1,22,
A2,A7,A1,90,5,0.12,2,0,353.0
A0,A5,A1,38,30,,1,1,
A0,A38,A1,80,3,,2,0,
A0,A6,A1,50,7,1.0,1,310,430.57142857142856
A2,A7,A0,180,4,1.99,2,233,431.0
A2,A45,A0,750,6,,1,0,
A0,A0,A1,84,5,,1,60,
A0,A6,A0,201,1,7.58,1,296,431.42857142857144
A2,A8,A0,135,5,0.24,1,0,293.85714285714283
A2,A10,A0,250,1,,1,0,
A1,A66,A2,21,1,0.55,4,0,368.7142857142857
A0,A26,A1,95,2,1.27,1,209,430.0
A1,A59,A1,50,3,,1,0,
A2,A32,A0,220,30,,23,325,
A1,A98,A1,49,1,0.37,1,0,420.7142857142857
A0,A0,A0,149,1,1.99,1,151,428.85714285714283
A2,A33,A0,150,3,0.9,1,0,429.85714285714283
A2,A102,A0,225,3,,2,0,
A0,A6,A1,100,20,,1,0,
A2,A3,A1,45,4,0.02,1,0,248.28571428571428
A2,A10,A1,699,3,0.12,12,365,298.85714285714283
A0,A0,A1,62,30,0.06,1,319,235.14285714285714
A0,A4,A0,400,32,0.16,1,0,404.85714285714283
A2,A3,A1,90,1,0.11,1,0,334.7142857142857
A1,A124,A1,55,2,,1,363,
A2,A33,A1,79,1,,1,0,
A2,A69,A0,407,30,0.34,1,120,396.57142857142856
A0,A5,A0,350,5,,1,22,
A0,A63,A0,78,2,2.65,1,217,429.42857142857144
A1,A120,A0,239,5,0.46,1,188,425.0
A2,A2,A1,52,1,2.73,1,21,430.14285714285717
A0,A5,A1,58,2,2.7,4,365,428.85714285714283
A0,A21,A1,60,1,1.55,5,180,430.0
A1,A86,A1,75,5,2.45,1,67,430.0
A2,A45,A0,150,2,0.66,1,0,429.85714285714283
A2,A32,A0,200,29,,327,342,
A1,A59,A0,60,4,0.1,1,0,393.85714285714283
A0,A6,A1,49,1,4.74,2,158,431.14285714285717
A1,A20,A0,105,2,1.42,1,13,428.85714285714283
A2,A13,A0,125,1,4.63,3,121,431.2857142857143
A0,A6,A1,41,4,0.16,1,189,353.14285714285717
A0,A6,A1,50,20,,1,0,
A2,A3,A0,150,3,1.2,1,22,428.57142857142856
,A12,A1,62,3,,1,22,
A1,A28,A1,60,1,1.79,6,359,429.85714285714283
A0,A39,A0,109,30,0.46,2,188,395.7142857142857
A2,A50,A0,75,4,0.53,1,0,394.2857142857143
A0,A5,A1,49,2,4.23,8,254,430.85714285714283
A2,A7,A1,95,1,2.87,1,86,429.85714285714283
A0,A0,A0,150,3,0.61,1,0,405.14285714285717
A0,A5,A1,750,1,,1,365,
A0,A0,A1,65,4,0.87,1,5,426.14285714285717
A0,A6,A0,129,2,2.75,1,235,431.7142857142857
A0,A42,A0,150,3,3.57,2,159,429.85714285714283
A2,A8,A0,135,3,0.23,1,0,260.42857142857144
A2,A8,A0,290,7,1.53,1,41,428.57142857142856
A1,A28,A1,50,1,5.45,1,74,430.85714285714283
A0,A40,A0,95,1,0.52,2,6,382.85714285714283
A1,A34,A1,40,30,0.23,15,44,413.85714285714283
A2,A84,A0,100,3,3.0,1,301,431.0
A2,A32,A0,240,2,1.06,327,99,426.7142857142857
A2,A13,A0,400,30,0.03,96,311,297.0
A2,A36,A0,174,1,0.43,4,322,422.42857142857144
A0,A31,A1,85,10,1.06,1,0,399.7142857142857
A0,A0,A1,95,1,,1,0,
A2,A74,A0,225,1,,1,228,
,A19,A0,230,2,1.98,327,297,428.0
A0,A12,A1,80,1,0.6,1,0,402.85714285714283
A0,A5,A0,125,3,1.26,1,132,426.42857142857144
A1,A20,A1,89,1,,12,365,
A2,A7,A1,90,5,,1,0,
A2,A74,A0,143,4,0.03,1,0,288.85714285714283
A0,A12,A1,29,2,3.54,5,0,424.85714285714283
A2,A3,A0,245,7,,1,0,
A0,A5,A0,170,3,2.0,3,209,429.42857142857144
A1,A76,A0,150,2,0.08,3,364,382.57142857142856
A2,A17,A0,189,2,0.92,1,63,431.0
A2,A13,A1,60,3,0.08,1,0,331.14285714285717
A2,A32,A0,175,30,0.11,50,365,407.7142857142857
A0,A39,A0,33,1,4.75,1,19,431.0
A2,A10,A0,230,30,,49,332,
A2,A74,A1,85,1,3.53,12,356,428.7142857142857
A2,A11,A0,175,3,0.14,1,0,253.28571428571428
A2,A84,A0,200,2,0.12,1,5,396.2857142857143
A2,A2,A1,80,1,0.67,1,351,425.7142857142857
A2,A48,A0,314,30,,232,337,
A2,A13,A1,75,1,1.12,1,301,431.57142857142856
A1,A28,A1,89,1,0.06,2,365,424.85714285714283
A2,A17,A0,120,1,0.91,1,99,429.85714285714283
A0,A42,A1,75,3,0.44,2,365,425.0
A2,A19,A0,150,3,0.17,1,0,323.85714285714283
A2,A13,A1,75,2,0.26,1,0,331.57142857142856
A2,A3,A0,120,3,4.96,1,55,431.57142857142856
A2,A36,A0,120,6,0.06,1,0,262.7142857142857
A2,A45,A0,350,1,,1,0,
,A21,A1,105,1,1.77,7,32,417.2857142857143
A0,A38,A0,120,1,0.03,1,0,239.0
A1,A75,A0,129,2,3.0,1,348,431.85714285714283
A2,A7,A0,200,2,0.15,1,38,351.57142857142856
A2,A23,A0,449,5,3.26,1,222,430.42857142857144
A0,A5,A1,50,3,2.83,4,262,431.57142857142856
A0,A12,A2,60,2,0.64,1,0,388.85714285714283
A2,A74,A0,650,7,0.13,1,358,431.14285714285717
A2,A45,A1,420,2,,6,351,
A2,A13,A1,163,1,0.64,5,188,301.2857142857143
A2,A32,A1,138,2,1.9,1,66,429.57142857142856
A2,A102,A0,150,30,,91,312,
A2,A3,A2,200,1,0.53,1,365,292.14285714285717
A2,A13,A0,150,2,3.97,1,11,430.14285714285717
A2,A41,A1,70,2,3.92,1,202,430.7142857142857
A2,A23,A0,269,4,0.66,1,277,427.57142857142856
A2,A33,A1,189,1,0.09,2,0,382.7142857142857
A0,A0,A0,300,5,0.35,3,31,428.2857142857143
A0,A72,A0,1000,3,,1,363,
A2,A17,A0,577,2,1.3,1,273,427.42857142857144
A0,A5,A0,99,3,0.28,1,66,398.14285714285717
A0,A5,A0,150,3,3.38,1,42,429.7142857142857
A2,A48,A0,185,30,,65,364,
A0,A12,A0,90,9,0.54,1,0,423.85714285714283
A2,A102,A0,195,4,1.1,1,0,425.2857142857143
A2,A3,A0,110,15,0.05,1,0,341.42857142857144
A1,A34,A1,33,28,,37,41,
A0,A56,A1,50,3,0.33,3,90,401.7142857142857
A2,A13,A0,190,30,0.63,25,363,419.42857142857144
A0,A5,A0,100,3,4.31,1,77,429.85714285714283
A0,A0,A1,80,3,,1,0,
A2,A45,A1,55,4,0.33,1,8,426.85714285714283
A2,A3,A1,80,2,0.1,1,0,286.0
A0,A39,A1,44,30,0.03,43,273,287.57142857142856
A0,A108,A1,30,90,0.03,2,0,271.14285714285717
A0,A0,A1,70,7,0.43,1,0,363.42857142857144
A0,A0,A0,120,29,,7,0,
A2,A8,A0,140,2,1.47,1,0,379.0
,A36,A1,150,2,1.8,3,112,429.57142857142856
A0,A4,A0,499,4,0.2,1,25,420.0
A0,A0,A1,55,1,4.47,1,295,429.85714285714283
A0,A5,A0,200,1,1.53,1,5,428.57142857142856
A2,A17,A0,275,2,0.65,1,51,428.42857142857144
A2,A8,A0,298,30,,232,301,
A0,A6,A1,55,7,0.92,1,95,427.42857142857144
A0,A0,A0,225,4,0.73,1,0,325.7142857142857
A2,A33,A0,200,1,0.03,5,335,271.0
A2,A17,A0,200,3,0.94,1,0,427.0
A2,A45,A0,130,7,0.92,1,0,430.7142857142857
A0,A147,A0,200,2,,1,1,
A2,A32,A0,799,5,0.09,1,359,382.7142857142857
A2,A36,A0,120,2,0.34,1,11,426.2857142857143
A2,A23,A1,155,1,3.57,11,248,429.2857142857143
A1,A59,A1,65,2,3.46,1,60,431.57142857142856
A0,A38,A0,800,3,,1,37,
A2,A10,A0,300,3,8.82,1,357,431.7142857142857
A0,A21,A1,56,2,0.02,1,0,248.85714285714286
A2,A3,A0,225,1,0.09,1,0,278.57142857142856
A1,A52,A1,60,1,0.03,1,0,288.85714285714283
A4,A150,A0,100,7,,1,16,
A2,A74,A0,300,5,0.58,1,87,429.14285714285717
A1,A73,A1,89,1,,1,0,
A2,A10,A1,350,1,,10,327,
A1,A59,A1,50,14,0.06,8,317,400.57142857142856
A2,A36,A0,350,3,5.11,1,231,430.85714285714283
A0,A40,A1,50,5,,1,0,
A0,A0,A1,89,5,0.8,3,0,425.2857142857143
A0,A38,A0,250,2,3.22,2,243,430.0
A0,A0,A0,250,3,2.35,1,174,427.7142857142857
A1,A109,A0,145,4,0.75,1,125,326.2857142857143
A2,A10,A0,165,3,0.18,1,0,345.14285714285717
A0,A6,A1,50,1,4.03,1,2,429.85714285714283
A2,A45,A0,119,3,3.0,1,174,431.14285714285717
A0,A78,A0,45,1,,1,0,
A0,A96,A1,125,12,0.69,1,0,395.85714285714283
A2,A13,A1,75,5,0.02,1,0,242.71428571428572
A2,A84,A1,96,19,0.36,1,165,419.0
A1,A73,A1,88,1,0.3,2,0,282.42857142857144
A0,A29,A1,59,1,4.4,1,109,430.7142857142857
A0,A42,A0,175,30,0.17,1,27,413.7142857142857
A0,A39,A1,66,2,0.47,1,88,423.0
A0,A42,A1,75,3,0.04,1,0,233.0
A1,A105,A1,65,2,2.38,3,68,429.14285714285717
A0,A12,A2,59,1,1.8,1,90,430.85714285714283
A2,A17,A0,1000,3,,1,0,
A2,A3,A0,160,3,0.03,1,0,271.85714285714283
